,date,open,high,low,close,volume,tmp
325,2018-08-16,7332000.0,7487000.0,7260000.0,7337000.0,5318.93470139,1.99
326,2018-08-17,7338000.0,7526000.0,7306000.0,7496000.0,6653.00143771,1.95
327,2018-08-18,7500000.0,7579000.0,7288000.0,7391000.0,4615.70442766,
328,2018-08-19,7393000.0,7498000.0,7310000.0,7431000.0,2928.96262117,
329,2018-08-20,7432000.0,7469000.0,7244000.0,7255000.0,4187.21791451,1.94
330,2018-08-21,7255000.0,7430000.0,7240000.0,7375000.0,3037.60961801,1.9
331,2018-08-22,7375000.0,7751000.0,7187000.0,7289000.0,7591.8134609,1.93
332,2018-08-23,7286000.0,7500000.0,7285000.0,7439000.0,3662.1835859,1.93
333,2018-08-24,7440000.0,7593000.0,7368000.0,7561000.0,3754.38179566,1.93
334,2018-08-25,7564000.0,7683000.0,7521000.0,7604000.0,3491.70337305,
335,2018-08-26,7604000.0,7637000.0,7450000.0,7547000.0,2824.38421929,
336,2018-08-27,7547000.0,7725000.0,7490000.0,7688000.0,4134.98191712,1.93
337,2018-08-28,7688000.0,7886000.0,7654000.0,7839000.0,4988.81989282,1.93
338,2018-08-29,7838000.0,7938000.0,7723000.0,7825000.0,4912.14169962,1.92
339,2018-08-30,7825000.0,7910000.0,7672000.0,7856000.0,4799.95478085,1.94
340,2018-08-31,7844000.0,7915000.0,7749000.0,7865000.0,4687.30105795,1.9
341,2018-09-01,7865000.0,8009000.0,7844000.0,8001000.0,4338.01207477,
342,2018-09-02,8000000.0,8169000.0,7932000.0,8113000.0,4460.52710093,
343,2018-09-03,8114000.0,8160000.0,8043000.0,8125000.0,3198.85155079,1.89
344,2018-09-04,8116000.0,8279000.0,8111000.0,8271000.0,3811.85788263,1.89
345,2018-09-05,8271000.0,8333000.0,7687000.0,7699000.0,7761.44133104,1.88
346,2018-09-06,7698000.0,7718000.0,7264000.0,7523000.0,7776.42498652,1.88
347,2018-09-07,7522000.0,7543000.0,7292000.0,7382000.0,4198.8008613,1.88
348,2018-09-08,7391000.0,7439000.0,7110000.0,7206000.0,2881.52639575,
349,2018-09-09,7206000.0,7437000.0,7131000.0,7232000.0,3330.24379869,
350,2018-09-10,7232000.0,7348000.0,7198000.0,7274000.0,3089.33223454,1.88
351,2018-09-11,7275000.0,7350000.0,7126000.0,7239000.0,3392.11803014,1.89
352,2018-09-12,7242000.0,7289000.0,7155000.0,7234000.0,3994.11931681,1.87
353,2018-09-13,7238000.0,7399000.0,7233000.0,7355000.0,4029.70108465,1.88
354,2018-09-14,7355000.0,7504000.0,7261000.0,7359000.0,4397.95749188,1.91
355,2018-09-15,7361000.0,7397000.0,7320000.0,7363000.0,2206.71646834,
356,2018-09-16,7365000.0,7386000.0,7250000.0,7356000.0,2939.07928986,
357,2018-09-17,7356000.0,7373000.0,7128000.0,7191000.0,4535.64958686,1.92
358,2018-09-18,7192000.0,7283000.0,7134000.0,7234000.0,4053.11354921,1.93
359,2018-09-19,7234000.0,7388000.0,7010000.0,7245000.0,4306.69728981,1.94
360,2018-09-20,7250000.0,7364000.0,7190000.0,7311000.0,4570.14222037,1.97
361,2018-09-21,7311000.0,7596000.0,7287000.0,7537000.0,9545.78162275,1.96
362,2018-09-22,7537000.0,7636000.0,7425000.0,7540000.0,4866.23755949,
363,2018-09-23,7539000.0,7600000.0,7450000.0,7500000.0,4216.92509274,
364,2018-09-24,7500000.0,7547000.0,7407000.0,7430000.0,3046.33250681,
365,2018-09-25,7428000.0,7439000.0,7241000.0,7299000.0,4725.14731707,
366,2018-09-26,7299000.0,7392000.0,7259000.0,7300000.0,3921.98120692,
367,2018-09-27,7300000.0,7490000.0,7261000.0,7447000.0,4027.10107711,1.95
368,2018-09-28,7447000.0,7551000.0,7339000.0,7408000.0,5408.47953602,1.95
369,2018-09-29,7408000.0,7410000.0,7280000.0,7360000.0,3246.00594677,
370,2018-09-30,7360000.0,7418000.0,7327000.0,7393000.0,3162.07598214,
371,2018-10-01,7394000.0,7449000.0,7280000.0,7375000.0,4331.49181371,1.96
372,2018-10-02,7374000.0,7414000.0,7337000.0,7369000.0,3525.16031441,1.95
373,2018-10-03,7369000.0,7393000.0,7299000.0,7386000.0,3057.96001967,
374,2018-10-04,7385000.0,7499000.0,7362000.0,7481000.0,3366.9757100999996,1.99
375,2018-10-05,7481000.0,7545000.0,7410000.0,7503000.0,3891.95335424,2.0
376,2018-10-06,7502000.0,7509000.0,7438000.0,7485000.0,2194.14874573,
377,2018-10-07,7484000.0,7513000.0,7424000.0,7482000.0,1904.00188064,
378,2018-10-08,7483000.0,7589000.0,7461000.0,7542000.0,3391.80918903,2.01
379,2018-10-09,7541000.0,7550000.0,7484000.0,7527000.0,2147.42528494,
380,2018-10-10,7527000.0,7530000.0,7380000.0,7472000.0,4412.34394843,1.99
381,2018-10-11,7472000.0,7480000.0,7150000.0,7187000.0,7579.91610222,1.95
382,2018-10-12,7195000.0,7300000.0,7155000.0,7183000.0,4836.81145319,1.98
383,2018-10-13,7180000.0,7211000.0,7159000.0,7189000.0,1850.50448252,
384,2018-10-14,7190000.0,7263000.0,7182000.0,7198000.0,2310.3333016999995,
385,2018-10-15,7200000.0,7905000.0,7165000.0,7413000.0,11984.6857021,1.98
386,2018-10-16,7416000.0,7465000.0,7312000.0,7352000.0,3356.42495081,1.98
387,2018-10-17,7352000.0,7380000.0,7280000.0,7327000.0,2999.20011723,1.96
388,2018-10-18,7327000.0,7390000.0,7311000.0,7343000.0,2703.41651159,1.93
389,2018-10-19,7343000.0,7364000.0,7281000.0,7291000.0,2800.77612068,1.94
390,2018-10-20,7291000.0,7317000.0,7265000.0,7302000.0,1970.0429938999998,
391,2018-10-21,7302000.0,7350000.0,7297000.0,7311000.0,1836.45337649,
392,2018-10-22,7310000.0,7322000.0,7271000.0,7297000.0,2953.97307214,1.96
393,2018-10-23,7297000.0,7318000.0,7251000.0,7270000.0,3011.57930571,1.94
394,2018-10-24,7270000.0,7323000.0,7261000.0,7296000.0,3597.70170567,1.95
395,2018-10-25,7296000.0,7300000.0,7229000.0,7272000.0,2934.43637646,1.93
396,2018-10-26,7272000.0,7309000.0,7241000.0,7276000.0,2404.52146255,1.92
397,2018-10-27,7276000.0,7291000.0,7250000.0,7284000.0,1632.07550396,
398,2018-10-28,7284000.0,7290000.0,7241000.0,7258000.0,1367.83748212,
399,2018-10-29,7259000.0,7264000.0,7057000.0,7097000.0,3760.90731634,1.86
400,2018-10-30,7097000.0,7162000.0,7094000.0,7140000.0,2329.37978247,1.89
401,2018-10-31,7139000.0,7200000.0,7062000.0,7162000.0,2918.68446747,1.9
402,2018-11-01,7162000.0,7200000.0,7141000.0,7186000.0,1920.59318498,1.91
403,2018-11-02,7186000.0,7221000.0,7161000.0,7179000.0,2653.27837824,1.93
404,2018-11-03,7179000.0,7185000.0,7100000.0,7150000.0,1584.16259136,
405,2018-11-04,7145000.0,7270000.0,7125000.0,7213000.0,2763.64095353,
406,2018-11-05,7214000.0,7246000.0,7187000.0,7198000.0,2781.27420558,1.93
407,2018-11-06,7198000.0,7256000.0,7186000.0,7231000.0,3516.59860154,1.93
408,2018-11-07,7237000.0,7348000.0,7219000.0,7310000.0,4075.20654325,1.92
409,2018-11-08,7312000.0,7342000.0,7245000.0,7282000.0,3316.39523463,1.92
410,2018-11-09,7282000.0,7307000.0,7203000.0,7243000.0,3141.94399954,1.91
411,2018-11-10,7243000.0,7275000.0,7228000.0,7237000.0,1636.97140048,
412,2018-11-11,7237000.0,7260000.0,7180000.0,7253000.0,1818.84842381,
413,2018-11-12,7253000.0,7284000.0,7234000.0,7249000.0,2501.92493132,1.9
414,2018-11-13,7249000.0,7270000.0,7203000.0,7248000.0,2949.09619474,1.9
415,2018-11-14,7248000.0,7270000.0,6514000.0,6782000.0,9333.25109232,1.89
416,2018-11-15,6782000.0,6811000.0,6253000.0,6529000.0,9344.82551128,1.9
417,2018-11-16,6529000.0,6580000.0,6350000.0,6425000.0,4920.30398166,1.9
418,2018-11-17,6426000.0,6452000.0,6344000.0,6385000.0,2858.37777974,
419,2018-11-18,6383000.0,6494000.0,6363000.0,6431000.0,2331.37096303,
420,2018-11-19,6431000.0,6436000.0,5563000.0,5618000.0,10146.07679702,1.89
421,2018-11-20,5618000.0,5762000.0,4935000.0,5177000.0,17978.21071906,1.9
422,2018-11-21,5177000.0,5414000.0,5016000.0,5274000.0,8532.49327465,1.9
423,2018-11-22,5274000.0,5361000.0,4950000.0,4965000.0,5004.26901548,1.89
424,2018-11-23,4965000.0,5071000.0,4782000.0,5013000.0,9163.96074326,1.87
425,2018-11-24,5013000.0,5112000.0,4411000.0,4492000.0,8851.92005334,
426,2018-11-25,4492000.0,4766000.0,4126000.0,4616000.0,14846.61807208,
427,2018-11-26,4616000.0,4747000.0,4177000.0,4371000.0,14659.13232924,1.87
428,2018-11-27,4365000.0,4458000.0,4162000.0,4380000.0,10023.86956673,1.87
429,2018-11-28,4380000.0,4932000.0,4369000.0,4800000.0,15135.99871579,1.88
430,2018-11-29,4795000.0,5030000.0,4661000.0,4840000.0,13588.75645203,1.85
431,2018-11-30,4841000.0,4888000.0,4440000.0,4565000.0,11389.14325328,1.92
432,2018-12-01,4565000.0,4834000.0,4476000.0,4721000.0,6990.42801181,
433,2018-12-02,4720000.0,4852000.0,4614000.0,4685000.0,6984.37158641,
434,2018-12-03,4699000.0,4728000.0,4330000.0,4387000.0,8886.50699993,1.94
435,2018-12-04,4393000.0,4592000.0,4280000.0,4457000.0,9755.04505869,1.93
436,2018-12-05,4456000.0,4472000.0,4232000.0,4262000.0,8325.80342723,1.91
437,2018-12-06,4262000.0,4391000.0,3950000.0,3965000.0,14125.61843122,1.87
438,2018-12-07,3962000.0,4005000.0,3666000.0,3868000.0,15549.85391268,1.87
439,2018-12-08,3868000.0,3953000.0,3714000.0,3875000.0,7681.09933383,
440,2018-12-09,3877000.0,4120000.0,3832000.0,4013000.0,6483.95165173,
441,2018-12-10,4013000.0,4075000.0,3838000.0,3895000.0,6046.32716932,1.86
442,2018-12-11,3893000.0,3924000.0,3764000.0,3822000.0,6669.04649885,1.86
443,2018-12-12,3822000.0,3929000.0,3792000.0,3888000.0,5659.62569846,1.87
444,2018-12-13,3889000.0,3900000.0,3693000.0,3721000.0,5314.52909104,1.87
445,2018-12-14,3721000.0,3777000.0,3595000.0,3642000.0,5889.21194184,1.86
446,2018-12-15,3641000.0,3685000.0,3562000.0,3619000.0,4034.72846031,
447,2018-12-16,3620000.0,3700000.0,3612000.0,3637000.0,3542.84499551,
448,2018-12-17,3636000.0,3973000.0,3625000.0,3923000.0,9103.62714974,1.87
449,2018-12-18,3921000.0,4110000.0,3848000.0,4088000.0,7666.87337544,1.85
450,2018-12-19,4092000.0,4400000.0,4054000.0,4124000.0,12333.94328952,1.84
451,2018-12-20,4127000.0,4637000.0,4090000.0,4552000.0,16481.71245495,1.85
452,2018-12-21,4552000.0,4733000.0,4243000.0,4333000.0,16822.18191833,1.88
453,2018-12-22,4333000.0,4494000.0,4272000.0,4464000.0,7007.24216643,
454,2018-12-23,4465000.0,4549000.0,4369000.0,4439000.0,7458.50412788,
455,2018-12-24,4436000.0,4700000.0,4425000.0,4539000.0,11018.72955822,1.88
456,2018-12-25,4537000.0,4553000.0,4138000.0,4243000.0,8603.02466497,
457,2018-12-26,4243000.0,4349000.0,4157000.0,4293000.0,7965.54551542,1.87
458,2018-12-27,4292000.0,4334000.0,4062000.0,4124000.0,6387.12492085,1.87
459,2018-12-28,4127000.0,4380000.0,4043000.0,4338000.0,9044.90073346,1.88
460,2018-12-29,4338000.0,4388000.0,4166000.0,4200000.0,5249.20699964,
461,2018-12-30,4190000.0,4335000.0,4153000.0,4291000.0,4820.06273912,
462,2018-12-31,4294000.0,4322000.0,4129000.0,4200000.0,4319.65438521,
463,2019-01-01,4200000.0,4297000.0,4130000.0,4288000.0,3806.56039475,
464,2019-01-02,4288000.0,4366000.0,4241000.0,4347000.0,5413.33304643,1.87
465,2019-01-03,4348000.0,4360000.0,4251000.0,4284000.0,4683.66209758,1.86
466,2019-01-04,4285000.0,4328000.0,4231000.0,4303000.0,5455.72943421,1.84
467,2019-01-05,4304000.0,4345000.0,4270000.0,4294000.0,3332.94892431,
468,2019-01-06,4294000.0,4551000.0,4270000.0,4520000.0,4835.56400675,
469,2019-01-07,4519000.0,4550000.0,4450000.0,4499000.0,4307.10019813,1.85
470,2019-01-08,4498000.0,4577000.0,4420000.0,4480000.0,5089.28053387,1.85
471,2019-01-09,4481000.0,4510000.0,4431000.0,4458000.0,4477.80053429,1.86
472,2019-01-10,4460000.0,4487000.0,4060000.0,4087000.0,10233.89728557,1.84
473,2019-01-11,4086000.0,4149000.0,4029000.0,4101000.0,5325.27940583,1.85
474,2019-01-12,4101000.0,4140000.0,4043000.0,4098000.0,3247.57216084,
475,2019-01-13,4098000.0,4102000.0,3940000.0,3963000.0,3318.31923108,
476,2019-01-14,3966000.0,4141000.0,3951000.0,4098000.0,4950.8678849,1.84
477,2019-01-15,4098000.0,4116000.0,4002000.0,4034000.0,4819.99157761,1.84
478,2019-01-16,4034000.0,4100000.0,4014000.0,4052000.0,5635.84626852,1.84
479,2019-01-17,4052000.0,4088000.0,4002000.0,4075000.0,5735.32175195,1.84
480,2019-01-18,4075000.0,4080000.0,4022000.0,4046000.0,4470.59388512,1.86
481,2019-01-19,4048000.0,4188000.0,4040000.0,4115000.0,4320.72451794,
482,2019-01-20,4115000.0,4135000.0,3913000.0,3984000.0,4635.17392144,
483,2019-01-21,3985000.0,4001000.0,3937000.0,3973000.0,4739.10320572,1.86
484,2019-01-22,3973000.0,4045000.0,3886000.0,4013000.0,6366.1518058,1.84
485,2019-01-23,4013000.0,4029000.0,3973000.0,3996000.0,4397.65303735,1.84
486,2019-01-24,3997000.0,4000000.0,3941000.0,3983000.0,4413.84065077,1.85
487,2019-01-25,3982000.0,3994000.0,3911000.0,3957000.0,4594.53577314,1.85
488,2019-01-26,3957000.0,4039000.0,3934000.0,3963000.0,3770.71441776,
489,2019-01-27,3963000.0,3975000.0,3900000.0,3951000.0,2879.05223312,
490,2019-01-28,3950000.0,3952000.0,3775000.0,3828000.0,5807.39699502,1.86
491,2019-01-29,3828000.0,3841000.0,3730000.0,3795000.0,4037.5905586999997,1.86
492,2019-01-30,3796000.0,3855000.0,3769000.0,3810000.0,7619.50824424,1.87
493,2019-01-31,3810000.0,3845000.0,3752000.0,3775000.0,5907.05089757,1.85
494,2019-02-01,3775000.0,3825000.0,3735000.0,3816000.0,3535.66565154,1.85
495,2019-02-02,3816000.0,3870000.0,3796000.0,3855000.0,2189.96461132,
496,2019-02-03,3853000.0,3861000.0,3794000.0,3821000.0,2089.51667463,
497,2019-02-04,3821000.0,3849000.0,3792000.0,3822000.0,2847.99607841,
498,2019-02-05,3822000.0,3845000.0,3814000.0,3835000.0,3536.64920363,
499,2019-02-06,3835000.0,3844000.0,3756000.0,3791000.0,4564.88792233,
500,2019-02-07,3791000.0,3800000.0,3776000.0,3783000.0,4630.81677589,1.85
501,2019-02-08,3783000.0,4075000.0,3768000.0,4009000.0,8694.60592483,1.83
502,2019-02-09,4007000.0,4038000.0,3968000.0,3998000.0,4099.33222543,
503,2019-02-10,3997000.0,4030000.0,3937000.0,4023000.0,4852.85159907,
504,2019-02-11,4023000.0,4035000.0,3962000.0,3986000.0,3690.35442515,1.83
505,2019-02-12,3986000.0,4020000.0,3957000.0,3981000.0,3922.74039034,1.84
506,2019-02-13,3980000.0,4017000.0,3962000.0,3983000.0,3675.48976826,1.84
507,2019-02-14,3983000.0,3992000.0,3967000.0,3984000.0,2817.99053119,1.84
508,2019-02-15,3983000.0,4039000.0,3979000.0,3986000.0,4199.89299262,1.83
509,2019-02-16,3983000.0,4030000.0,3982000.0,4002000.0,4941.13288261,
510,2019-02-17,4002000.0,4094000.0,3986000.0,4040000.0,6462.47621724,
511,2019-02-18,4040000.0,4260000.0,4027000.0,4236000.0,9883.41843537,1.85
512,2019-02-19,4236000.0,4338000.0,4150000.0,4259000.0,9217.25757906,1.85
513,2019-02-20,4259000.0,4333000.0,4219000.0,4315000.0,5067.51108128,1.85
514,2019-02-21,4315000.0,4398000.0,4291000.0,4328000.0,7641.80816629,1.86
515,2019-02-22,4327000.0,4369000.0,4319000.0,4346000.0,4028.81050111,1.86
516,2019-02-23,4344000.0,4494000.0,4319000.0,4479000.0,4954.50746453,
517,2019-02-24,4479000.0,4554000.0,4165000.0,4178000.0,10822.98110481,
518,2019-02-25,4178000.0,4265000.0,4177000.0,4255000.0,7140.02952849,1.87
519,2019-02-26,4255000.0,4266000.0,4206000.0,4228000.0,6237.94973547,1.86
520,2019-02-27,4229000.0,4271000.0,4145000.0,4259000.0,6561.25383115,1.86
521,2019-02-28,4259000.0,4321000.0,4201000.0,4240000.0,7139.12200606,1.86
522,2019-03-01,4240000.0,4265000.0,4230000.0,4248000.0,3231.98857514,
523,2019-03-02,4248000.0,4267000.0,4205000.0,4253000.0,2997.96422112,
524,2019-03-03,4253000.0,4262000.0,4215000.0,4239000.0,2857.93732777,
525,2019-03-04,4239000.0,4257000.0,4120000.0,4155000.0,6152.05869422,1.88
526,2019-03-05,4155000.0,4264000.0,4132000.0,4249000.0,7840.087558499999,1.88
527,2019-03-06,4248000.0,4297000.0,4210000.0,4260000.0,5280.01187718,1.87
528,2019-03-07,4260000.0,4308000.0,4258000.0,4289000.0,5130.4641732,1.86
529,2019-03-08,4289000.0,4358000.0,4234000.0,4310000.0,10012.80844409,1.85
530,2019-03-09,4310000.0,4396000.0,4287000.0,4352000.0,9813.71927923,
531,2019-03-10,4350000.0,4353000.0,4306000.0,4336000.0,7251.47664633,
532,2019-03-11,4336000.0,4374000.0,4292000.0,4337000.0,10955.38444468,1.86
533,2019-03-12,4336000.0,4362000.0,4269000.0,4326000.0,10293.99529849,1.86
534,2019-03-13,4326000.0,4369000.0,4294000.0,4325000.0,8246.29814077,1.85
535,2019-03-14,4325000.0,4388000.0,4285000.0,4337000.0,9702.14149201,1.84
536,2019-03-15,4337000.0,4382000.0,4325000.0,4359000.0,7102.63937061,1.86
537,2019-03-16,4360000.0,4492000.0,4354000.0,4445000.0,5146.01355993,
538,2019-03-17,4445000.0,4448000.0,4384000.0,4425000.0,4051.52761754,
539,2019-03-18,4425000.0,4484000.0,4415000.0,4458000.0,9501.14160892,1.86
540,2019-03-19,4457000.0,4496000.0,4442000.0,4486000.0,6628.55821296,1.86
541,2019-03-20,4486000.0,4535000.0,4457000.0,4533000.0,7162.39960891,1.86
542,2019-03-21,4533000.0,4563000.0,4411000.0,4491000.0,9074.41770787,1.84
543,2019-03-22,4491000.0,4514000.0,4471000.0,4490000.0,5767.56572806,1.84
544,2019-03-23,4489000.0,4535000.0,4481000.0,4507000.0,4010.8007386,
545,2019-03-24,4505000.0,4539000.0,4492000.0,4525000.0,6141.26696193,
546,2019-03-25,4526000.0,4548000.0,4425000.0,4487000.0,9560.22460821,1.82
547,2019-03-26,4487000.0,4494000.0,4420000.0,4493000.0,7150.76182259,1.82
548,2019-03-27,4493000.0,4553000.0,4477000.0,4548000.0,6801.09104325,1.79
549,2019-03-28,4548000.0,4592000.0,4525000.0,4550000.0,8955.6799217,1.76
550,2019-03-29,4550000.0,4676000.0,4548000.0,4641000.0,8584.39564075,1.77
551,2019-03-30,4642000.0,4680000.0,4533000.0,4636000.0,7117.93320635,
552,2019-03-31,4636000.0,4670000.0,4618000.0,4661000.0,7660.19035262,
553,2019-04-01,4661000.0,4760000.0,4621000.0,4711000.0,13066.44049624,1.79
554,2019-04-02,4711000.0,5525000.0,4706000.0,5411000.0,35779.36962198,1.78
555,2019-04-03,5411000.0,5864000.0,5367000.0,5594000.0,23006.90185268,1.78
556,2019-04-04,5601000.0,5718000.0,5452000.0,5571000.0,11968.33556833,1.78
557,2019-04-05,5567000.0,5722000.0,5559000.0,5685000.0,12728.86348074,1.79
558,2019-04-06,5685000.0,5975000.0,5641000.0,5793000.0,10079.33500166,
559,2019-04-07,5793000.0,5950000.0,5757000.0,5910000.0,8606.56750049,
560,2019-04-08,5910000.0,6104000.0,5841000.0,6091000.0,11262.5617768,1.78
561,2019-04-09,6091000.0,6092000.0,5939000.0,6000000.0,7547.51871099,1.78
562,2019-04-10,6001000.0,6250000.0,5999000.0,6166000.0,8318.97682643,1.78
563,2019-04-11,6166000.0,6196000.0,5800000.0,5860000.0,14323.59630125,1.78
564,2019-04-12,5860000.0,5927000.0,5650000.0,5897000.0,8432.76271085,1.79
565,2019-04-13,5896000.0,5932000.0,5822000.0,5889000.0,4226.05326009,
566,2019-04-14,5889000.0,5998000.0,5828000.0,5958000.0,4218.82004407,
567,2019-04-15,5958000.0,6025000.0,5840000.0,5860000.0,8101.81650803,1.81
568,2019-04-16,5860000.0,6034000.0,5772000.0,6024000.0,7498.73648699,1.81
569,2019-04-17,6024000.0,6080000.0,5971000.0,6004000.0,5946.73096896,1.82
570,2019-04-18,6004000.0,6094000.0,5998000.0,6070000.0,8489.43472618,1.8
571,2019-04-19,6070000.0,6147000.0,5991000.0,6087000.0,6350.20410717,1.81
572,2019-04-20,6086000.0,6156000.0,6079000.0,6141000.0,3994.04389513,
573,2019-04-21,6138000.0,6177000.0,6047000.0,6145000.0,5971.98194427,
574,2019-04-22,6145000.0,6276000.0,6092000.0,6237000.0,6659.99298085,1.81
575,2019-04-23,6237000.0,6549000.0,6219000.0,6450000.0,10869.22891599,1.81
576,2019-04-24,6449000.0,6566000.0,6288000.0,6415000.0,11844.50070092,1.8
577,2019-04-25,6415000.0,6448000.0,6082000.0,6120000.0,8244.90323779,1.78
578,2019-04-26,6120000.0,6347000.0,6010000.0,6137000.0,10592.33130941,1.78
579,2019-04-27,6139000.0,6164000.0,6080000.0,6114000.0,3095.99607482,
580,2019-04-28,6115000.0,6188000.0,6089000.0,6138000.0,3983.08641683,
581,2019-04-29,6138000.0,6159000.0,5963000.0,6029000.0,5702.959786,1.78
582,2019-04-30,6030000.0,6160000.0,6007000.0,6117000.0,5325.66521626,1.77
583,2019-05-01,6117000.0,6198000.0,6107000.0,6192000.0,3938.46440095,1.77
584,2019-05-02,6193000.0,6378000.0,6165000.0,6327000.0,5239.96342431,1.78
585,2019-05-03,6327000.0,6716000.0,6300000.0,6596000.0,11092.57495268,1.79
586,2019-05-04,6596000.0,6759000.0,6452000.0,6719000.0,6998.19026783,
587,2019-05-05,6718000.0,6731000.0,6607000.0,6704000.0,3199.97736446,
588,2019-05-06,6703000.0,6712000.0,6573000.0,6620000.0,3956.9602345,
589,2019-05-07,6620000.0,6930000.0,6618000.0,6753000.0,7375.75047151,1.78
590,2019-05-08,6752000.0,6959000.0,6670000.0,6959000.0,5646.19320357,1.78
591,2019-05-09,6952000.0,7299000.0,6943000.0,7273000.0,9562.19350399,1.78
592,2019-05-10,7272000.0,7588000.0,7228000.0,7495000.0,10597.21131677,1.78
593,2019-05-11,7495000.0,8551000.0,7491000.0,8368000.0,24016.23318105,
594,2019-05-12,8370000.0,8807000.0,7950000.0,8170000.0,21060.149816,
595,2019-05-13,8166000.0,9518000.0,8064000.0,9230000.0,26618.70635664,1.78
596,2019-05-14,9235000.0,9907000.0,9100000.0,9499000.0,25056.33445661,1.78
597,2019-05-15,9499000.0,9757000.0,9220000.0,9606000.0,17857.0863588,1.78
598,2019-05-16,9606000.0,9842000.0,9247000.0,9465000.0,17057.02756153,1.76
599,2019-05-17,9465000.0,9557000.0,8360000.0,8891000.0,22071.33565071,1.76
600,2019-05-18,8891000.0,9232000.0,8684000.0,8823000.0,11615.27700105,
601,2019-05-19,8819000.0,9809000.0,8810000.0,9712000.0,16388.29983101,
602,2019-05-20,9712000.0,9713000.0,9200000.0,9581000.0,11458.02697678,1.76
603,2019-05-21,9581000.0,9646000.0,9402000.0,9509000.0,9783.22266274,1.75
604,2019-05-22,9509000.0,9611000.0,9220000.0,9309000.0,8874.09362343,1.76
605,2019-05-23,9304000.0,9593000.0,9003000.0,9491000.0,9626.42743604,1.74
606,2019-05-24,9491000.0,9700000.0,9346000.0,9580000.0,8929.98092211,1.74
607,2019-05-25,9583000.0,9658000.0,9510000.0,9594000.0,4423.41467288,
608,2019-05-26,9594000.0,10470000.0,9386000.0,10299000.0,11097.02673955,
609,2019-05-27,10297000.0,10610000.0,10240000.0,10376000.0,12067.23805525,1.74
610,2019-05-28,10372000.0,10436000.0,10200000.0,10333000.0,6739.85220975,1.74
611,2019-05-29,10332000.0,10500000.0,10060000.0,10325000.0,8371.07028924,1.73
612,2019-05-30,10325000.0,10815000.0,9911000.0,10120000.0,14079.82620793,1.74
613,2019-05-31,10113000.0,10394000.0,9881000.0,10383000.0,9590.30573478,1.72
614,2019-06-01,10383000.0,10400000.0,10228000.0,10350000.0,5514.70590256,
615,2019-06-02,10350000.0,10599000.0,10340000.0,10505000.0,6868.79564903,
616,2019-06-03,10505000.0,10509000.0,9990000.0,9999000.0,8905.52487849,1.7
617,2019-06-04,9999000.0,10017000.0,9230000.0,9486000.0,13615.31195031,1.7
618,2019-06-05,9487000.0,9826000.0,9326000.0,9583000.0,11685.99256793,1.68
619,2019-06-06,9583000.0,9644000.0,9172000.0,9495000.0,6689.69736357,
620,2019-06-07,9495000.0,9830000.0,9388000.0,9749000.0,7875.53016935,1.68
621,2019-06-08,9751000.0,9825000.0,9601000.0,9733000.0,4779.91352376,
622,2019-06-09,9745000.0,9784000.0,9381000.0,9474000.0,5372.7306867,
623,2019-06-10,9477000.0,9789000.0,9284000.0,9731000.0,6749.56912781,1.68
624,2019-06-11,9732000.0,9789000.0,9470000.0,9587000.0,5510.10969543,1.68
625,2019-06-12,9587000.0,9869000.0,9505000.0,9803000.0,7049.16366521,1.64
626,2019-06-13,9803000.0,10028000.0,9705000.0,9935000.0,5739.21112792,1.64
627,2019-06-14,9935000.0,10514000.0,9859000.0,10462000.0,8254.26870027,1.64
628,2019-06-15,10462000.0,10600000.0,10311000.0,10528000.0,6509.17413273,
629,2019-06-16,10523000.0,11150000.0,10451000.0,10710000.0,12029.90223717,
630,2019-06-17,10710000.0,11187000.0,10694000.0,11055000.0,8591.80232045,1.64
631,2019-06-18,11055000.0,11100000.0,10750000.0,10902000.0,7165.30905941,1.64
632,2019-06-19,10901000.0,11100000.0,10845000.0,11063000.0,5153.06082226,1.64
633,2019-06-20,11064000.0,11421000.0,10931000.0,11349000.0,8734.01302562,1.61
634,2019-06-21,11350000.0,12000000.0,11338000.0,11994000.0,10040.27928899,1.62
635,2019-06-22,11994000.0,13043000.0,11818000.0,12398000.0,24086.22072139,
636,2019-06-23,12398000.0,13036000.0,12200000.0,12681000.0,10604.85648318,
637,2019-06-24,12681000.0,12980000.0,12456000.0,12891000.0,8410.98247577,1.62
638,2019-06-25,12896000.0,13999000.0,12850000.0,13941000.0,15996.640205000002,1.64
639,2019-06-26,13942000.0,16840000.0,13858000.0,15854000.0,49346.44063007,1.64
640,2019-06-27,15854000.0,16451000.0,13088000.0,14028000.0,53630.66520719,1.64
641,2019-06-28,14021000.0,15400000.0,13597000.0,15307000.0,34255.78282605,1.62
642,2019-06-29,15306000.0,15446000.0,14246000.0,14576000.0,20528.56039002,
643,2019-06-30,14576000.0,14823000.0,13501000.0,13598000.0,15823.17086473,
644,2019-07-01,13599000.0,13846000.0,12330000.0,13026000.0,25148.22954355,1.63
645,2019-07-02,13027000.0,13352000.0,11850000.0,13205000.0,33653.85372014,1.62
646,2019-07-03,13205000.0,14450000.0,13205000.0,14419000.0,29701.05312366,1.6
647,2019-07-04,14424000.0,14543000.0,13446000.0,13535000.0,17777.00140039,1.6
648,2019-07-05,13535000.0,13790000.0,13100000.0,13367000.0,15604.87414517,1.6
